"Include","StudyID","GroupID","LaboratoryID","PopulationID","EffectID","Title","Year","Authors_all","Lab_PI","Journal","DOI","Species","Developmental_mode","Mean_clutch_size","SD_clutch_size","SE_clutch_size","Focal_clutch_number","Max_clutch_number","Study_area","Lat_study_area","Long_study_area","Elev_study_area","Year_collection","Study_type","Egg_n_collected","Time_collection","Egg_sampl_method","Egg_store","Egg_homog","Egg_homog_name","Site_horm_measured","Horm_measured","Horm_extracted_colum","Method_horm_meas","AntibodyKit","Horm_units","Horm_mean","Horm_Var","Horm_Var_Type","Exp_mother_egg","Method_mother_exp","Type_mother_exp","Horm_mother_exp","Horm_mother_units","Horm_mother_lab","Horm_mother_applied_dose","Horm_mother_mean_nat","Horm_mother_dose_exp","Horm_mother_SD","Horm_mother_cateogrical_dose","Time_mother_exp","Egg_order_exp","Egg_n_exp","Percent_egg_exp","Time_egg_exp","Method_egg_exp","Site_egg_exp","Horm_egg_exp","Horm_egg_units","Horm_egg_lab","Horm_egg_applied_dose","Horm_egg_mean_nat","Horm_egg_dose_exp","Horm_egg_SD","Horm_egg_cateogrical_dose","Solvent_egg_used_exp","Fitness_trait","Fitness_mother","Fitness_offs","Off_life_stage","Off_age","Off_average_nesting_time","Off_relative_age","Off_sex","Blind_data_recording","Partial_or_selective_data_rep","TestStat_N_level","TestStat_N_clutch","TestStat_N_off","TestStat_Type","TestStat_NumberOfPredictors","TestStat_Value","TestStat_df","TestStat_p","TestStat_p_comment","TestDirection","Exp_N_level","Control_Mean","Control_Var","Control_N_clutch","Control_N_off","Exp_Mean","Exp_Var","Exp_N_clutch","Exp_N_off","Shared_control","Shared_control_ID","Var_type","Var_type_comment","DataReporting","Raw","Notes","Quotes","ExtractionID","Extraction_check_observer","Extraction_check_notes","Reply_LM","Comments_after_author_response","Final_exclusion_paper_why","Least_square_means","Cross_fostering","Incubation_prior","Effect_size_type","stats_n_total","stats_n_df","control_n_total","exp_n_total","raw_n","datasubset","cor","cor_var","sd_control","sd_exp","n_control_surv","n_control_no_surv","n_exp_surv","n_exp_no_surv","final_n","DataSourceLocation","Hormone_measured_unique","Hormone_measured_general"
"yes","rayyan-123814261","GR_P_08","Lab_ID_6","Population_ID_32",211,"Diverse dose-response effects of yolk androgens on embryo development and nestling growth in a wild passerine","2015","Muriel; J. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Experimental Biology","10.1242/jeb.118257","Sturnus unicolor","altricial",5,NA,NA,"1",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2010","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","2.5",50,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma; Germany","92","64",143.75,4,NA,"plant oil","mother","hatching success",NA,"hatching","0",22,0,NA,NA,NA,"clutch",NA,252,NA,NA,NA,NA,NA,NA,NA,"offspring",67.58241758,0.4693573,NA,182,58.57142857,0.49615499,NA,70,"yes","SC_P_9","SD",NA,"complete","no",NA,"""eggs within each clutch received either control or experimental injections""","LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32). Each nest had both control and experimenal chicks, and this was randomly decided. This is why in the column 'Egg_order_exp' I wrote entire clutch (because pooling all nests all eggs were treated at some point) and in the 'Egg_n_exp' I wrote 2.5 (half size of modal clutch size). I should only work with number of offspring because the number of clutches are not independent with each other!",NA,"IMPORTANT: this information was obtained after contacting the authors. This information is better than the one that appears in the paper. Here we have information divided by treatment; with mean and sd; and not mixed model from several treatments together. ",NA,"no","no","no","Mean",NA,NA,60.6666666666667,70,NA,"means_offspring",-1.24804117590646,0.000554773324685568,0.4693573,0.49615499,NA,"NA",NA,NA,130.666666666667,"text; table S2; data sent by the author; sample sizes in supplementary table","androstenedione and testosterone","androgens"
"yes","rayyan-123814261","GR_P_08","Lab_ID_6","Population_ID_32",212,"Diverse dose-response effects of yolk androgens on embryo development and nestling growth in a wild passerine","2015","Muriel; J. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Experimental Biology","10.1242/jeb.118257","Sturnus unicolor","altricial",5,NA,NA,"1",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2010","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","2.5",50,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma; Germany","184","64",287.5,8,NA,"plant oil","mother","hatching success",NA,"hatching","0",22,0,NA,NA,NA,"clutch",NA,252,NA,NA,NA,NA,NA,NA,NA,"offspring",67.58241758,0.4693573,NA,182,65.2173913,0.47976977,NA,69,"yes","SC_P_9","SD",NA,"complete","no",NA,"""eggs within each clutch received either control or experimental injections""","LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32). Each nest had both control and experimenal chicks, and this was randomly decided. This is why in the column 'Egg_order_exp' I wrote entire clutch (because pooling all nests all eggs were treated at some point) and in the 'Egg_n_exp' I wrote 2.5 (half size of modal clutch size). I should only work with number of offspring because the number of clutches are not independent with each other!",NA,"IMPORTANT: this information was obtained after contacting the authors. This information is better than the one that appears in the paper. Here we have information divided by treatment; with mean and sd; and not mixed model from several treatments together. ",NA,"no","no","no","Mean",NA,NA,60.6666666666667,69,NA,"means_offspring",-1.16531158873189,0.000557393144491506,0.4693573,0.47976977,NA,"NA",NA,NA,129.666666666667,"text; table S3; data sent by the author; sample sizes in supplementary table","androstenedione and testosterone","androgens"
"yes","rayyan-123814142","GR_L_06","Lab_ID_6","Population_ID_32",213,"Context-dependent effects of yolk androgens on nestling growth and immune function in a multibrooded passerine","2015","Muriel; J. and Salmon; P. and Nunez-Buiza; A. and de Salas; F. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Evolutionary Biology","10.1111/jeb.12668","Sturnus unicolor","altricial",5,NA,NA,"1",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2011","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma-Aldrich; Germany","92","64",143.75,4,"within natural range","plant oil","mother","hatching success",NA,"hatching","0",22,0,NA,NA,NA,"clutch","189",NA,"Chi-square",1,0.15,1,"0.659","p-value","negative","clutch",69.6296296,0.46042502,90,NA,69.2134831,0.46212999,99,NA,"no",NA,"SD",NA,"complete","no","Modal clutch size is 5;  information on normal (non-injected at all) hatching success is reported. But since there is no info to link with natural levels of yolk hormones; I did not include this info in the excel. The info is incomplete because the authors do not provide info on the direction of the test. ",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Mean",NA,NA,90,99,NA,"means_clutch",-0.517431945757751,0.0051849264501048,0.46042502,0.46212999,NA,"NA",NA,NA,189,"text; p1480; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123814142","GR_L_06","Lab_ID_6","Population_ID_32",214,"Context-dependent effects of yolk androgens on nestling growth and immune function in a multibrooded passerine","2015","Muriel; J. and Salmon; P. and Nunez-Buiza; A. and de Salas; F. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Evolutionary Biology","10.1111/jeb.12668","Sturnus unicolor","altricial",5,NA,NA,"replacement (fem that had the first clutch predated)",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2011","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma-Aldrich; Germany","92","64",143.75,4,"within natural range","plant oil","mother","hatching success",NA,"hatching","0",22,0,NA,NA,NA,"clutch","74",NA,"Chi-square",1,0.07,1,"0.784","p-value","negative","clutch",71.942446,0.45090532,38,NA,61.9047619,0.48755952,36,NA,"no",NA,"SD",NA,"complete","no","Modal clutch size is 5; information on normal (non-injected at all) hatching success is reported. But since there is no info to link with natural levels of yolk hormones; I did not include this info in the excel. The info is incomplete because the authors do not provide info on the direction of the test. ",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Mean",NA,NA,38,36,NA,"means_clutch",-1.24827809011856,0.000972039494395702,0.45090532,0.48755952,NA,"NA",NA,NA,74,"text; p1480; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123814142","GR_L_06","Lab_ID_6","Population_ID_32",215,"Context-dependent effects of yolk androgens on nestling growth and immune function in a multibrooded passerine","2015","Muriel; J. and Salmon; P. and Nunez-Buiza; A. and de Salas; F. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Evolutionary Biology","10.1111/jeb.12668","Sturnus unicolor","altricial",5,NA,NA,"2",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2011","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma-Aldrich; Germany","92","64",143.75,4,"within natural range","plant oil","mother","hatching success",NA,"hatching","0",22,0,NA,NA,NA,"clutch","140",NA,"Chi-square",1,0.01,1,"0.896","p-value","positive","clutch",54.3933054,0.49911141,62,NA,60.1823708,0.4902678,78,NA,"no",NA,"SD",NA,"complete","no","Modal clutch size is 5; information on normal (non-injected at all) hatching success is reported. But since there is no info to link with natural levels of yolk hormones; I did not include this info in the excel. The info is incomplete because the authors do not provide info on the direction of the test. ",NA,"LM","LM",NA,NA,NA,NA,"no","yes (brood manipulation)","no","Mean",NA,NA,62,78,NA,"means_clutch",1.24010692052243,0.000530439866337666,0.49911141,0.4902678,NA,"NA",NA,NA,140,"text; p1480; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123814142","GR_L_06","Lab_ID_6","Population_ID_32",216,"Context-dependent effects of yolk androgens on nestling growth and immune function in a multibrooded passerine","2015","Muriel; J. and Salmon; P. and Nunez-Buiza; A. and de Salas; F. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Evolutionary Biology","10.1111/jeb.12668","Sturnus unicolor","altricial",5,NA,NA,"1",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2011","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma-Aldrich; Germany","92","64",143.75,4,"within natural range","plant oil","offspring",NA,"fledgling number","before independence","14",22,0.636363636,NA,NA,NA,"clutch","137",545,"Chi-square",1,1.78,1,"0.181","p-value","positive","clutch",92.5531915,0.26299784,65,259,96.4285714,0.18587887,72,286,"no",NA,"SD",NA,"complete","no","Modal clutch size is 5; for few nests they did brood manipulation on day 3 posthatch but always within nests with same treatment (no info on this on or the total number of chicks);  The info is incomplete because the authors do not provide info on the direction of the test. ",NA,"LM","LM","Check sample sizes","Authors contacted","Samples sizes obtained from authors",NA,"no","yes (brood manipulation)","no","Mean",NA,NA,65,72,NA,"means_clutch",1.24592365115291,0.000524839405304454,0.26299784,0.18587887,NA,"NA",NA,NA,137,"text; p1480; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123814142","GR_L_06","Lab_ID_6","Population_ID_32",217,"Context-dependent effects of yolk androgens on nestling growth and immune function in a multibrooded passerine","2015","Muriel; J. and Salmon; P. and Nunez-Buiza; A. and de Salas; F. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Evolutionary Biology","10.1111/jeb.12668","Sturnus unicolor","altricial",5,NA,NA,"replacement (fem that had the first clutch predated)",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2011","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma-Aldrich; Germany","92","64",143.75,4,"within natural range","plant oil","offspring",NA,"fledgling number","before independence","14",22,0.636363636,NA,NA,NA,"clutch","44",161,"Chi-square",1,3.44,1,"0.063","p-value","positive","clutch",89,0.31446604,23,85,96.1538462,0.19355242,21,76,"no",NA,"SD",NA,"complete","no","Modal clutch size is 5; for few nests they did brood manipulation on day 3 posthatch but always within nests with same treatment (no info on this on or the total number of chicks). Nestling survival is lower in the experimental group compared to control (negative direction of the statistical test)",NA,"LM","LM","Check sample sizes","Authors contacted","Samples sizes obtained from authors",NA,"no","yes (brood manipulation)","no","Mean",NA,NA,23,21,NA,"means_clutch",1.25080249913695,0.00165713017398578,0.31446604,0.19355242,NA,"NA",NA,NA,44,"text; p1480; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123814142","GR_L_06","Lab_ID_6","Population_ID_32",218,"Context-dependent effects of yolk androgens on nestling growth and immune function in a multibrooded passerine","2015","Muriel; J. and Salmon; P. and Nunez-Buiza; A. and de Salas; F. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","Journal of Evolutionary Biology","10.1111/jeb.12668","Sturnus unicolor","altricial",5,NA,NA,"2",2,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2011","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Sigma-Aldrich; Germany","92","64",143.75,4,"within natural range","plant oil","offspring",NA,"fledgling number","before independence","14",22,0.636363636,NA,NA,NA,"clutch","87",271,"Chi-square",1,6.57,1,"0.01","p-value","negative","clutch",92.3076923,0.26750019,37,114,88.8888889,0.31506631,50,157,"no",NA,"SD",NA,"complete","no","Modal clutch size is 5; for few nests they did brood manipulation on day 3 posthatch but always within nests with same treatment (no info on this on or the total number of chicks). Nestling survival is lower in the experimental group compared to control (negative direction of the statistical test)",NA,"LM","LM","Check sample sizes","Authors contacted","Samples sizes obtained from authors",NA,"no","yes (brood manipulation)","no","Mean",NA,NA,37,50,NA,"means_clutch",-1.24296239034172,0.000881979322116228,0.26750019,0.31506631,NA,"NA",NA,NA,87,"text; p1480; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123814355","GR_P_10","Lab_ID_7","Population_ID_5",219,"Effects of experimentally manipulated yolk thyroid hormone levels on offspring development in a wild bird species","2016","Ruuskanen; Suvi and Darras; Veerle M. and Visser; Marcel E. and Groothuis; Ton G. G.","Groothuis","Hormones and Behavior","10.1016/j.yhbeh.2016.03.006","Parus major","altricial",NA,NA,NA,"1",NA,"Bennekom; The Netherlands",51.998056,5.676389,NA,"2014","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ng","1.074",NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","yolk","TH3 and TH4","ng","Sigma; Germany","0.66","1.074",61.45251397,2,"within natural range","saline with no or less than 1% ethanol","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","62",420,"Chi-square (generalized linear model)",1,0.12,NA,"0.38","p-value","positive","clutch",49.8,22.8,30,198,50.3,19.1,32,222,"no",NA,"SD","Percentage; with variance","complete","no","It is written that data will be made available in Dryad but they are not",NA,"PBD","LM; ASF","even though we don't have info on clutch size; since all eggs from a clutch were modified we wrote 100. SD of the egg injection was 1 (not 1.18 which was the value that the person that extracted the data wrote). We define the dataset as ""complete"" because we have all data to calculate the effect size",NA,NA,NA,"no","no","no","Mean",NA,NA,30,32,NA,"means_clutch",0.0151842282663009,0.025756616948597,22.8,19.1,NA,"NA",NA,NA,62,"text; p41","TH3 and TH4","TH3 and TH4"
"yes","rayyan-123814430","GR_L_18","Lab_ID_6","Population_ID_32",223,"Elevated yolk androgen levels benefit offspring development in a between-clutch context","2007","Müller; W. and Deptuch; K. and Lopez-Rull; I. and Gil; D.","Gil","Behavioral Ecology","10.1093/beheco/arm060","Sturnus unicolor","altricial",NA,NA,NA,"1 & replacement",2,"Soto del Real; Madrid; Spain",49.75,-3.8,900,"2005","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng",NA,"22.4",NA,NA,1,NA,"plant oil","offspring",NA,"mass","hatching","0",NA,NA,NA,NA,NA,"clutch","43",NA,NA,NA,NA,NA,NA,NA,NA,"clutch",6.74,5.92,18,NA,6.74,5.81,25,NA,"no",NA,"SD",NA,"complete","no","The mean natural dose of hormones is (total) 46.06 pg/mg . The units are different to the concentrations reported for the injected doses. To avoid confusion I wrote NA in that column",NA,"LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32).",NA,NA,NA,"no","no","no","Mean",NA,NA,18,25,NA,"means_clutch",0,0.0379787085688185,5.92,5.81,NA,"NA",NA,NA,43,"text; p933","androstenedione and testosterone","androgens"
"yes","rayyan-123814430","GR_L_18","Lab_ID_6","Population_ID_32",224,"Elevated yolk androgen levels benefit offspring development in a between-clutch context","2007","Müller; W. and Deptuch; K. and Lopez-Rull; I. and Gil; D.","Gil","Behavioral Ecology","10.1093/beheco/arm060","Sturnus unicolor","altricial",NA,NA,NA,"1 & replacement",2,"Soto del Real; Madrid; Spain",49.75,-3.8,900,"2005","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng",NA,"22.4",NA,NA,1,NA,"plant oil","offspring",NA,"mass","before independence","1",NA,NA,NA,NA,NA,"clutch","43",NA,NA,NA,NA,NA,NA,NA,NA,"clutch",11.39,5.92,18,NA,11.39,5.81,25,NA,"no",NA,"SD",NA,"complete","no","43 final size (18 control + 25 treated); The mean natural dose of hormones is (total) 46.06 pg/mg . The units are different to the concentrations reported for the injected doses. To avoid confusion I wrote NA in that column. In the paper they label hatching as day 1; but we have defined hatching as day 0 --> so all the ages reported in the paper are X-1 (e.g.; age 5; is actually 4 here). There are 2 chicks measured on days 4;8;12 that were two days younder that the rest of the chicks for which there is also info on body mass; but as raw data - since the rest of the info is not raw but means i did not include this info",NA,"LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32).",NA,NA,NA,"no","no","no","Mean",NA,NA,18,25,NA,"means_clutch",0,0.0379787085688185,5.92,5.81,NA,"NA",NA,NA,43,"figure; fig.1; p932","androstenedione and testosterone","androgens"
